Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Stage of procedure","Cases / Persons","Recognized decisions","Complementary protection","Rejected decisions","Otherwise closed","Total decisions"
2012,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,23,0,34
2012,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,0,16
2012,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,37,5,47
2012,"Rep. of Korea",KOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,0,0,11
2012,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,26,0,36
2012,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2012,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,78,10,116
2012,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2012,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,405,0,543,48,996
2012,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2012,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,17,0,17
2012,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,37,10,62
2012,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2012,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,25,0,30
2012,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2012,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,14,0,10,5,29
2012,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2012,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,23,5,28
2012,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,61,0,258,18,337
2012,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,284,0,1175,104,1563
2012,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2012,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,10,0,15
2012,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,12,0,14,5,31
2012,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,15,0,15
2012,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,13,0,13
2012,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,18,0,23
2012,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,14,0,24
2012,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,43,0,56,19,118
2012,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,37,10,62
2012,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,31,13,77
2012,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2012,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,102,0,60,33,195
2012,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,0,14
2012,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2012,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,0,0,11
2012,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2012,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,26,0,50,10,86
2012,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,73,11,117
2012,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,12,0,0,0,12
2012,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,"Venezuela (Bolivarian Republic of)",VEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2012,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,10,0,21
2012,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2012,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,61,0,151,34,246
2012,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,21,0,31,5,57
2012,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,0,0,11
2013,Afghanistan,AFG,Australia,AUS,G,AR,C,301,0,70,0,371
2013,Albania,ALB,Australia,AUS,G,AR,C,0,0,12,0,12
2013,Egypt,EGY,Australia,AUS,G,AR,C,45,0,56,5,106
2013,Bangladesh,BGD,Australia,AUS,G,AR,C,5,0,67,10,82
2013,Brazil,BRA,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Cambodia,KHM,Australia,AUS,G,AR,C,0,0,5,0,5
2013,China,CHN,Australia,AUS,G,AR,C,69,0,444,48,561
2013,Cameroon,CMR,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Colombia,COL,Australia,AUS,G,AR,C,0,0,12,0,12
2013,Ethiopia,ETH,Australia,AUS,G,AR,C,11,0,5,0,16
2013,Fiji,FJI,Australia,AUS,G,AR,C,11,0,97,5,113
2013,Palestinian,PSE,Australia,AUS,G,AR,C,0,0,5,0,5
2013,"United Kingdom of Great Britain and Northern Ireland",GBR,Australia,AUS,G,AR,C,0,0,11,0,11
2013,Georgia,GEO,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Ghana,GHA,Australia,AUS,G,AR,C,0,0,13,0,13
2013,India,IND,Australia,AUS,G,AR,C,29,0,383,35,447
2013,Indonesia,IDN,Australia,AUS,G,AR,C,5,0,26,0,31
2013,Ireland,IRL,Australia,AUS,G,AR,C,0,0,5,0,5
2013,"Iran (Islamic Rep. of)",IRN,Australia,AUS,G,AR,C,110,0,84,5,199
2013,Iraq,IRQ,Australia,AUS,G,AR,C,28,0,24,10,62
2013,Israel,ISR,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Jordan,JOR,Australia,AUS,G,AR,C,5,0,20,5,30
2013,Kenya,KEN,Australia,AUS,G,AR,C,0,0,13,0,13
2013,"Rep. of Korea",KOR,Australia,AUS,G,AR,C,0,0,23,0,23
2013,Kuwait,KWT,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Libya,LBY,Australia,AUS,G,AR,C,13,0,0,0,13
2013,Lebanon,LBN,Australia,AUS,G,AR,C,40,0,136,5,181
2013,"Sri Lanka",LKA,Australia,AUS,G,AR,C,174,0,381,10,565
2013,Malaysia,MYS,Australia,AUS,G,AR,C,5,0,59,5,69
2013,Mongolia,MNG,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Mauritius,MUS,Australia,AUS,G,AR,C,0,0,10,0,10
2013,Myanmar,MMR,Australia,AUS,G,AR,C,5,0,5,0,10
2013,Nepal,NPL,Australia,AUS,G,AR,C,5,0,91,10,106
2013,Nigeria,NGA,Australia,AUS,G,AR,C,10,0,17,0,27
2013,"New Zealand",NZL,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Pakistan,PAK,Australia,AUS,G,AR,C,172,0,127,5,304
2013,Peru,PER,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Philippines,PHL,Australia,AUS,G,AR,C,0,0,26,0,26
2013,"Papua New Guinea",PNG,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Romania,ROU,Australia,AUS,G,AR,C,0,0,5,0,5
2013,"South Africa",ZAF,Australia,AUS,G,AR,C,5,0,0,0,5
2013,"Russian Federation",RUS,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Singapore,SGP,Australia,AUS,G,AR,C,0,0,5,0,5
2013,"Solomon Islands",SLB,Australia,AUS,G,AR,C,0,0,5,0,5
2013,"Viet Nam",VNM,Australia,AUS,G,AR,C,0,0,23,5,28
2013,Sudan,SDN,Australia,AUS,G,AR,C,5,0,0,0,5
2013,"Syrian Arab Rep.",SYR,Australia,AUS,G,AR,C,5,0,0,0,5
2013,Thailand,THA,Australia,AUS,G,AR,C,0,0,14,0,14
2013,Tonga,TON,Australia,AUS,G,AR,C,0,0,23,0,23
2013,Türkiye,TUR,Australia,AUS,G,AR,C,15,0,15,0,30
2013,Uganda,UGA,Australia,AUS,G,AR,C,0,0,11,0,11
2013,Ukraine,UKR,Australia,AUS,G,AR,C,0,0,10,0,10
2013,Uzbekistan,UZB,Australia,AUS,G,AR,C,0,0,5,0,5
2013,Zimbabwe,ZWE,Australia,AUS,G,AR,C,13,0,32,0,45
2013,Stateless,XXA,Australia,AUS,G,AR,C,20,0,10,0,30
2013,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,176,0,340,40,556
2013,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,86,0,215,25,326
2013,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,60,5,80
2013,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,17,0,22
2013,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,21,0,100,5,126
2013,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,21,0,451,34,506
2013,Belarus,BLR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Canada,CAN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,5,5
2013,Chad,TCD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,45,0,283,20,348
2013,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,24,0,41,0,65
2013,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,10,0,15
2013,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,24,0,28,11,63
2013,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,43,5,76
2013,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,32,0,30,5,67
2013,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,87,13,125
2013,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,27,5,42
2013,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2013,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,52,5,67
2013,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,27,5,37
2013,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,13,0,19,5,37
2013,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,14,0,100,11,125
2013,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,5,5
2013,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,289,0,555,47,891
2013,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,40,0,93,12,145
2013,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,25,0,35
2013,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,13,0,18
2013,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,19,0,26,5,50
2013,Kyrgyzstan,KGZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,5,10
2013,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,12,0,22
2013,Liberia,LBR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,29,0,72,5,106
2013,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,16,0,26
2013,"Sri Lanka",LKA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,417,0,492,50,959
2013,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,23,0,23
2013,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,52,0,62
2013,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,14,0,19
2013,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,5,10
2013,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,11,5,21
2013,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,23,0,28
2013,Nigeria,NGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,59,0,280,22,361
2013,Pakistan,PAK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,270,0,1272,92,1634
2013,Philippines,PHL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2013,"South Africa",ZAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,0,14
2013,"Russian Federation",RUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,16,0,11,0,27
2013,Rwanda,RWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,"Saudi Arabia",SAU,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,14,5,19
2013,Senegal,SEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,15,0,20
2013,"Sierra Leone",SLE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,19,5,29
2013,Somalia,SOM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,53,0,61,16,130
2013,"Viet Nam",VNM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,78,12,118
2013,Sudan,SDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,35,0,35,10,80
2013,Eswatini,SWZ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,"Syrian Arab Rep.",SYR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,67,11,88
2013,"United Rep. of Tanzania",TZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,20,0,20
2013,Thailand,THA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,Turkmenistan,TKM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Togo,TGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,"Trinidad and Tobago",TTO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,10,0,10
2013,Tunisia,TUN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2013,Türkiye,TUR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,34,0,54,10,98
2013,Uganda,UGA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,28,0,53,5,86
2013,Ukraine,UKR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,"United States of America",USA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,Uzbekistan,UZB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2013,"Western Sahara",ESH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2013,Yemen,YEM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,5,5,21
2013,Zambia,ZMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,11,0,11
2013,Zimbabwe,ZWE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,52,0,125,15,192
2013,Stateless,XXA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,18,5,28
2013,"Unknown ",,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2013,"Unknown ",,Luxembourg,LUX,G,AR,C,14,5,0,45,64
2014,Afghanistan,AFG,Australia,AUS,G,AR,C,36,0,10,0,46
2014,Albania,ALB,Australia,AUS,G,AR,C,0,0,5,5,10
2014,Egypt,EGY,Australia,AUS,G,AR,C,34,0,101,10,145
2014,Bahrain,BHR,Australia,AUS,G,AR,C,5,0,0,0,5
2014,Bangladesh,BGD,Australia,AUS,G,AR,C,14,0,96,12,122
2014,Brazil,BRA,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Cambodia,KHM,Australia,AUS,G,AR,C,5,0,5,0,10
2014,China,CHN,Australia,AUS,G,AR,C,71,0,673,41,785
2014,Colombia,COL,Australia,AUS,G,AR,C,5,0,5,0,10
2014,Ethiopia,ETH,Australia,AUS,G,AR,C,12,0,5,0,17
2014,Fiji,FJI,Australia,AUS,G,AR,C,10,0,112,16,138
2014,"United Kingdom of Great Britain and Northern Ireland",GBR,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Georgia,GEO,Australia,AUS,G,AR,C,0,0,10,0,10
2014,Ghana,GHA,Australia,AUS,G,AR,C,0,0,12,0,12
2014,Greece,GRC,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Guinea,GIN,Australia,AUS,G,AR,C,0,0,5,0,5
2014,India,IND,Australia,AUS,G,AR,C,29,0,428,38,495
2014,Indonesia,IDN,Australia,AUS,G,AR,C,10,0,33,5,48
2014,Ireland,IRL,Australia,AUS,G,AR,C,0,0,5,0,5
2014,"Iran (Islamic Rep. of)",IRN,Australia,AUS,G,AR,C,104,0,60,11,175
2014,Iraq,IRQ,Australia,AUS,G,AR,C,37,0,5,5,47
2014,Jordan,JOR,Australia,AUS,G,AR,C,5,0,31,5,41
2014,Kenya,KEN,Australia,AUS,G,AR,C,0,0,16,0,16
2014,"Rep. of Korea",KOR,Australia,AUS,G,AR,C,0,0,24,5,29
2014,Liberia,LBR,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Libya,LBY,Australia,AUS,G,AR,C,11,0,12,0,23
2014,Lebanon,LBN,Australia,AUS,G,AR,C,27,0,151,13,191
2014,"Sri Lanka",LKA,Australia,AUS,G,AR,C,57,0,205,14,276
2014,Malaysia,MYS,Australia,AUS,G,AR,C,10,0,68,10,88
2014,Mongolia,MNG,Australia,AUS,G,AR,C,0,0,11,0,11
2014,Morocco,MAR,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Mauritius,MUS,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Myanmar,MMR,Australia,AUS,G,AR,C,5,0,0,0,5
2014,Nepal,NPL,Australia,AUS,G,AR,C,10,0,135,10,155
2014,Nigeria,NGA,Australia,AUS,G,AR,C,10,0,32,0,42
2014,Pakistan,PAK,Australia,AUS,G,AR,C,123,0,179,10,312
2014,Peru,PER,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Philippines,PHL,Australia,AUS,G,AR,C,0,0,25,0,25
2014,"Papua New Guinea",PNG,Australia,AUS,G,AR,C,11,0,0,0,11
2014,"South Africa",ZAF,Australia,AUS,G,AR,C,0,0,10,0,10
2014,Singapore,SGP,Australia,AUS,G,AR,C,0,0,5,0,5
2014,"Solomon Islands",SLB,Australia,AUS,G,AR,C,5,0,0,0,5
2014,Somalia,SOM,Australia,AUS,G,AR,C,5,0,0,0,5
2014,"Viet Nam",VNM,Australia,AUS,G,AR,C,5,0,33,0,38
2014,Thailand,THA,Australia,AUS,G,AR,C,0,0,5,5,10
2014,Tonga,TON,Australia,AUS,G,AR,C,0,0,31,5,36
2014,Türkiye,TUR,Australia,AUS,G,AR,C,20,0,21,0,41
2014,Uganda,UGA,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Ukraine,UKR,Australia,AUS,G,AR,C,0,0,5,0,5
2014,"United States of America",USA,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Uzbekistan,UZB,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Yemen,YEM,Australia,AUS,G,AR,C,0,0,5,0,5
2014,Zambia,ZMB,Australia,AUS,G,AR,C,5,0,0,0,5
2014,Zimbabwe,ZWE,Australia,AUS,G,AR,C,20,0,28,5,53
2014,Stateless,XXA,Australia,AUS,G,AR,C,11,0,12,0,23
2014,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,171,0,287,22,480
2014,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,105,0,203,21,329
2014,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,17,0,46,0,63
2014,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,12,0,12
2014,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,16,0,55,0,71
2014,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,36,0,258,10,304
2014,Botswana,BWA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Brazil,BRA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,"Central African Rep.",CAF,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,0,5,5
2014,China,CHN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,32,0,257,5,294
2014,Cameroon,CMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,18,0,40,5,63
2014,Congo,COG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,"Dem. Rep. of the Congo",COD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,35,5,73
2014,Colombia,COL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Eritrea,ERI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,50,0,59,5,114
2014,Ethiopia,ETH,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,25,0,27,0,52
2014,Gambia,GMB,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,17,0,38,5,60
2014,Palestinian,PSE,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,19,0,29
2014,Georgia,GEO,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2014,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,30,5,45
2014,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,14,0,24
2014,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,25,0,36
2014,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,15,0,75,5,95
2014,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,0,0,5
2014,"Iran (Islamic Rep. of)",IRN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,203,0,268,35,506
2014,Iraq,IRQ,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,33,0,83,5,121
2014,Jamaica,JAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,10,0,11,5,26
2014,Jordan,JOR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,5,0,10
2014,Kenya,KEN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,11,0,15,5,31
2014,"Dem. People's Rep. of Korea",PRK,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Kuwait,KWT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,0,0,5,0,5
2014,Libya,LBY,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,12,0,36,5,53
2014,Lebanon,LBN,"United Kingdom of Great Britain and Northern Ireland",GBR,G,AR,C,5,0,10,0,15
